country_code,country_name,year,gdp,htexp,inet,terenr,secenr,labor,pop,infl,rdexp,hci,broad,rdrate,eco_fre,fdi,gii,eduexp,gfcf,ictexp,cc,ge,pv,rl,rq,va,mobile,nfa,nbden,suscom,trade,hdi,sciart,secsvr,ai_art,Overallscore,Government,TechnologySector,DataandInfrastructure,Vision,GovernanceandEthics,DigitalCapacity,Adaptability,Size,InnovationCapacity,HumanCapital,Infrastructure,DataAvailability,DataRepresentativeness,EGDI,HCI1,OSI,TTI,Intellectualcapital,AI_Doc,DT,ln_gdp,Institutions_Index,trade_normalized,country_id,AI_Doc_norm,Inf_data,inf_data_avg,Inf_dataxAI
AUT,Austria,2023,416000000000,27308757068,95.3,,,4762160,9131761,6.647653591,,,29.3725,,71,5445120679,53.24712339,,98421796000,11460826827,1.133653283,1.326681495,.727989197,1.746565461,1.361369729,1.411248326,121.746,94173823988,,56.18010091,116.8139194,.93,,42281.00144,,72.36579509000001,77.69341556000001,56.42848466,82.97548506,100,69.538,77.04666666999999,64.18899559,45.5713216,63.18950954,60.52462283,65.36678716999999,85.05966802,98.5,,,,,59.56974172535536,824,75.824371,26.753952,3.2996931,.27910185,Austria,.016105359,1.6659046,75.213226,.026829993
AUT,Austria,2024,411000000000,,94.90000000000001,,,4768178,9178482,3.050594098,,,,,68,1503040780,50.27656791,,95042408000,11905971838,,,,,,,,116000000000,,57.95651932,110.5354624,,,47129.47086,,72.83567415,78.37446595999999,56.56219206,83.57036442,100,91.7245832,60.92102411,60.85225652,43.99248506,62.89817135,62.79591976,64.52642815999999,87.68466509,98.5,.9065299999999999,.90028,.83829,.9809600000000001,66.23237522932349,515,71.044037,26.741859,,.26377791,Austria,.010058512,1.730337,76.105545,.017404616
AZE,Azerbaijan,2019,29906922349,27996627,81.09999999999999,32.92218018,107.8998718,4998234,10024283,-.221652924,.200130001,,19.2178,1715,65,927801000,30.21,3.176460028,,58438000,-.849681973,-.128162757,-.6934114689999999,-.610428035,-.223895654,-1.52860415,106.328,17248402243,2.256677785,41.45305133,85.81814541,.78,924.14,368.8044322,70,,,,,,,,,,,,,,,,,,,33.82310469314078,37,,24.121355,-1.6789664,.20344993,Azerbaijan,.0007044872,,,
AZE,Azerbaijan,2020,28651142405,33914977,84.59999999999999,36.38547134,91.39689636,5197914,10093121,-7.493633324,.223900005,.577767551,19.5986,1732,69,318126200,39.17,4.332049847,,65155000,-1.078075886,-.155263707,-.852253795,-.729642749,-.336040139,-1.540866017,101.597,18760916574,1.31022627,45.07803561,72.01786765,.757,1033.88,299.3127696,77,46.43710333,47.23257927,31.66213035,60.41660036,0,56.34331413,70.88,61.70700296,5.205229747,51.80644497,37.97471633,48.7003594,71.21944166999999,61.33,.71,.7713,.7059,.6528,38.18926518137861,27,63.599934,24.078459,-1.9606663,.16976736,Azerbaijan,.00050879631,.60760671,59.9599,.00030914805
AZE,Azerbaijan,2021,30260316705,22212874,86,39.00960159,91.43228911999999,4843562,10137750,21.58883658,.208360001,,20.0857,1743,70,1784653000,28.35485597,3.702080011,,96287000,-.847890377,.213475212,-.83782357,-.606765032,-.065053962,-1.527378678,105.694,20541524156,1.640074711,40.71492789,76.28686569,.765,1014.28,416.857784,114,48.26467933,50.59965917,33.85716915,60.33720967,0,62.345815,66.049685,74.00313667,13.94143746,54.93373391,32.69633607,39.80654792,74.78898974000001,66.41609133999999,,,,,41.21322211226882,19,60.215073,24.133102,-1.511066,.18018678,Azerbaijan,.0003522436,.43121886,57.297768,.00015189408
AZE,Azerbaijan,2022,31686993919,49582911,88,41.00178146,90.97299194,5012404,10141756,37.27072107,.151299998,,20.3656,1702,62,4646691000,21.45224209,3.046900034,,134796000,-1.040907383,-.041207097,-.922807276,-.625552177,-.103344202,-1.441626668,107.506,25363817284,2.194206146,37.80477085,86.98227325000001,.784,1174.57,544.5802482,131,45.55120353,56.85394497,30.58488893,49.21477668,50,53.7546611,66.53855333,57.12256546,13.90358976,37.45134723,40.39972981,35.67,48.72483548,63.25,.6937,.7932,.6119,.6761,38.74512674140279,41,50.311131,24.179173,-1.7332196,.20629124,Azerbaijan,.00078276353,-.63364023,42.197418,-.00049599045
AZE,Azerbaijan,2023,32116187064,56810637,89,41.39075851,92.75891113,5009964,10153958,-9.322614893000001,.181779996,,20.8825,1663,61,1622389000,23.30910052,3.582900286,,138759000,-1.195471406,-.032642219,-.730753899,-.566586077,-.108809568,-1.411533952,107.687,25423608023,,39.06593553,83.53588612,.789,,549.7363688,,48.15205153,55.86333383,30.77101949,57.82180128,50,51.702,66.54666666999999,55.20466864,14.26532818,42.81723191,35.23049838,55.041,49.37440385,69.05,,,,,41.96870481085069,123,56.987358,24.192627,-1.6855209,.19787958,Azerbaijan,.0023874289,.049171776,52.207703,.00011739412
AZE,Azerbaijan,2024,33423766181,37073081,,,,5019885,10202850,-1.408172171,,,,,62,511163000,21.29579094,,,111256000,,,,,,,,26740889737,,38.58483661,82.68986916,,,541.0253018,,39.92386783,35.5554264,29.4334401,54.78273698,0,50.98546268,45.65054416,45.58569877,13.04640518,38.8962408,36.35767431,33.81180809,50.70196357,79.83443928,.76073,.72329,.73863,.82034,39.0066452694217,73,43.388103,24.232533,,.1958147,Azerbaijan,.0014089744,-.6268425,42.256886,-.00088320504
BHS,Bahamas,2019,12711680000,4273785,90.7,,,230009,394675,4.447574424,,,20.8513,,63,-369231399,,2.617186308,3197470000,,1.102298617,.445073813,.801568568,.045315821,-.05739595,.90416044,107.812,2304117952,,30.52155705,68.78662348,.8,19,1565.845316,2,,,,,,,,,,,,,,,,,,,24.12566956431075,1,,23.265787,1.3283128,.16188081,Bahamas,0,,,
BHS,Bahamas,2020,10157960000,5698918,92.40000000000001,,,218012,395863,-2.323435152,,,20.9668,,64,-374764298,,3.790011644,2258000000,,1.106287122,.405258924,.830306888,.021098349,.001366154,.913996696,117.717,2276138113,,43.13461637,53.42075807,.797,21.42,1252.958726,1,,,,,,,,,,,,,,,.7017,.7546,.6765,.6739000000000001,33.29606413093593,,,23.041523,1.3421683,.12437708,Bahamas,,,,
BHS,Bahamas,2021,11944430000,354749,94.3,,62.61666107,224673,396373,-1.220812513,,,20.7423,,65,-298391476,,3.006932497,2759360000,,1.15235579,.419790894,.85096854,.070665114,.061612576,.903309464,100.257,2122341662,,37.69761845,65.93254133000001,.794,22.14,2765.072293,4,,,,,,,,,,,,,,,,,,,29.18395156654985,2,,23.203531,1.4215763,.1549148,Bahamas,.000019569088,,,
BHS,Bahamas,2022,13243680000,,94.7,,,232678,397538,4.124588429,,,21.1356,,69,-316430192,,2.836576223,2894320000,,1.256448865,.423950404,.881239235,.134540364,-.146485969,.872308373,101.624,2566248706,,37.14192611,75.98296010999999,.8179999999999999,17.75,5189.441009,8,40.74236429,33.95495095,30.54416661,57.72797531,0,44.85347978,49.95255889,41.01376514,28.89897728,24.84200856,37.89151399,35.034,55.94253229,82.20999999999999,.7277,.7641,.6214,.7976,27.41170928767439,,46.976364,23.306786,1.4062641,.17944503,Bahamas,,-.39943752,45.488266,
BHS,Bahamas,2023,13647450000,7099,94.8,,78.75792694,235466,399440,6.639565836,,,23.8163,,63,-97100072,,,3084080000,,1.266910076,.270353258,1.008562326,.179566532,.007183752,.860349119,100.048,2565351876,,37.66866977,76.54947516,.82,,6434.007611,,42.14236214,34.49440787,31.42678539,60.50589316,0,45.554,51.65333333,40.77029813,26.07809476,26.99802287,41.20423854,35.89466667,56.09467949,89.52833333,,,,,35.50197740932028,,47.880894,23.336819,1.4755911,.18082774,Bahamas,,-.36472926,45.994675,
BHS,Bahamas,2024,14108530000,,,,,237110,401283,.288575552,,,,,62,-77610341,,,3721290000,,,,,,,,,,,38.01371209,79.24245869000001,,,6354.617564,,42.03231259,31.48639577,30.40248135,64.20806063000001,0,51.63984116,37.35254354,36.95319839,22.99274856,35.87200005,32.34269544,38.89745454,55.39339402,98.33333333,.71434,.7376200000000001,.54021,.86522,30.3826693796779,,43.88113,23.370045,,.18740055,Bahamas,,-.28731331,47.145424,
BHR,Bahrain,2019,13624100000,171040707,99.7,53.6918602,101.02108,848579,1483756,.164802199,,,9.490130000000001,,66,-1138829787,31.1,2.384604454,3703680000,890957447,-.038056623,.245226383,-.626829982,.464022487,.471980393,-1.428572178,129.143,,3.746917052,37.65205708,135.4175434,.894,465.67,429.9898366,39,,,,,,,,,,,,,,,,,,,38.40023980502807,74,,23.335106,-.30028293,.32450804,Bahrain,.0014285435,,,
BHR,Bahrain,2020,12818730000,334578591,99.7,56.63399887,,820626,1472204,-5.828848464,,.652472019,10.1824,,66,-1226329787,42.05,2.552374601,3578220000,907712766,-.092978388,.390440106,-.61010462,.454586416,.614857495,-1.453155875,119.412,,3.24243888,41.30433714,135.460985,.885,509,453.0622115,67,54.74871146,47.39761076,37.12763338,79.72089024,0,55.26013594,72.37,61.96030709,27.83755657,50.18470764,33.36063592,82.27366877,74.35400194,82.535,.8213,.8439,.7882,.8319,40.1715488500296,104,76.332558,23.274174,-.20439418,.32461408,Bahrain,.002015616,1.8622481,78.313835,.0037535771
BHR,Bahrain,2021,13376350000,18783670,100,70.76303101000001,,840354,1504365,9.208402636000001,,,16.5058,,70,-1714893617,28.81614047,2.221358061,3458800000,991223404,.144483089,.68239826,-.5247612,.441515982,.836070001,-1.498731852,128.079,,4.993519107,37.21188464,153.7993165,.885,650.35,3892.007591,126,53.53874411,51.46084649,31.5376487,77.61773716,0,59.95601429,69.588855,76.29851667,30.39350342,33.49672513,30.72271755,66.12791011,79.67534000000001,87.04996136,,,,,39.29755895006222,143,71.797371,23.316753,.13517469,.36937276,Bahrain,.0027788107,1.5009561,72.901627,.0041708727
BHR,Bahrain,2022,14203030000,18993642,100,77.24449158,103.4909668,868716,1524693,7.134888799,,,18.0026,,62,-3457447,27.95431927,1.98779726,4105620000,1409574468,.139520317,.639720023,-.362905443,.438309312,.970633507,-1.418409705,139.636,,6.605962424,35.41143143,167.1412412,.902,671.6,5210.229207,204,53.59440928,45.14264383,36.86687947,78.77370455000001,0,51.95842874,73.39108667000001,55.22105991,30.09586744,37.10412932,43.40064164,77.41,73.39333333,85.52,.7707000000000001,.8154,.7523,.7444,34.21341335262678,205,74.731476,23.37672,.26611567,.40193662,Bahrain,.0039920942,1.6625339,75.401665,.0066369916
BHR,Bahrain,2023,14753840000,11523340,100,71.95929717999999,99.78233337,905498,1577059,-4.28437218,,,17.1582,,62,-6112765957,29.12954611,,4192640000,1334574468,.177784815,.697198749,-.373967588,.468770444,1.077985287,-1.377833009,153.9,,,36.61997017,157.4478547,.899,,5578.10456,,56.13114214,57.96471785,39.24259746,71.18611111,50,53.772,73.38,54.70687139,30.02674824,42.64357361,45.05747051,57.41,73.49333333,82.655,,,,,37.81213291848668,249,68.094444,23.41477,.38074934,.37827781,Bahrain,.004853134,.98486978,65.451668,.0047797048
BHR,Bahrain,2024,15199000000,,,,,913340,1588670,.316702941,,,,,63,-2427659574,27.6425639,,,1406648936,,,,,,,,,,36.52150103,,,,7064.399781,,54.32835116,45.62063539,37.60941773,79.75500036,0,57.07137304,63.67167352,61.739495,29.55904273,43.46062757,39.80858288,62.73785722,84.10556726,92.42157659999999,.91958,.86804,.90305,.98773,33.6599308172874,78,70.1717,23.444496,,,Bahrain,.0015068199,1.5425395,73.421715,.0023243292
BGD,Bangladesh,2019,25600000000000,,30.4,22.80521393,67.22091890999999,69213088,164913055,3.658137552,,,4.90289,,56,-1884983625,23.31,1.681388021,8150000000000,511501279,-1.017209649,-.753539622,-.928628743,-.643474996,-.937222183,-.741862595,100.4,2260000000000,,39.13211674,31.57805449,.656,5204.89,99.04613070000001,1197,,,,,,,,,,,,,,,,,,,18.47472924187726,860,,30.873613,-2.1426456,.071065217,Bangladesh,.016809847,,,
BGD,Bangladesh,2020,26500000000000,,36.1,22.5388546,69.01357086,70410966,166298024,3.841063386,,.464036435,6.04506,,56,-1520504559,29.48,1.765280604,8470000000000,405083022,-1.003712177,-.779491305,-.915816903,-.565531194,-.906213522,-.769459009,106.002,3120000000000,,43.29875537,26.27144738,.663,5121.48,138.8170433,1446,33.00314427,33.56868305,19.98598176,45.45476799,0,47.61435946,45.99666667,40.66370607,6.140096946,29.2566249,24.56122344,32.41624566,41.59305833,62.355,.5189,.5731000000000001,.6118,.3717,19.86620237104569,1482,40.001991,30.908165,-2.1049333,.058113292,Bangladesh,.02898182,-.99728394,37.00465,-.028903103
BGD,Bangladesh,2021,28300000000000,,38.9,23.40016747,70.29333286000001,72755656,167658854,4.121174707,,,6.64247,,56,-1640672069,20.21639482,1.831179976,9160000000000,618499208,-.9865050909999999,-.653351545,-1.036882758,-.625693977,-.846353292,-.774502337,110.012,3150000000000,,42.33407226,27.7240047,.663,7551.78,228.7084701,2212,36.09945532,40.21389292,25.09883801,42.98563502,0,54.80686,45.858775,60.18993667,10.14998704,36.30824667,28.83828032,25.84726214,57.61349231,45.49615062,,,,,21.53465706759795,1453,43.10651,30.973883,-2.0918188,.061658572,Bangladesh,.028414316,-.65310693,41.730377,-.018557588
BGD,Bangladesh,2022,30400000000000,,41.6,22.8396492,71.82198326,74651451,169384897,5.049021879,,,7.1702,,53,-1603289893,19.6744461,1.711836696,10200000000000,721191040,-1.075751781,-.763355315,-1.046462059,-.6016901140000001,-.9276589160000001,-.75330162,109.867,2670000000000,,39.72387023,33.77996727,.68,7056.17,329.5689344,2341,43.62840762,58.4836569,24.80179892,47.59976704,100,30.76691052,63.90799,39.25972708,10.21996343,30.47504559,33.71038773,21.628,58.17828203,62.99,.5629999999999999,.59,.6521,.4469,24.83136799393827,1688,47.904758,31.045464,-2.1996937,.076439463,Bangladesh,.033013053,-.77679533,39.903141,-.025644386
BGD,Bangladesh,2023,32100000000000,,44.5,23.77430725,71.49470683,75834921,171466990,6.89712404,,,7.89246,,54,-1387217991,20.18154165,1.775227427,10500000000000,636693363,-1.120866418,-.697334111,-.908656716,-.502657235,-.91415298,-.753886342,114.355,1880000000000,,39.63531097,30.98297141,.6850000000000001,,388.1680083,,46.04283084,57.95661768,26.0675415,54.10433333,100,29.534,63.91666667,38.37580404,11.34959724,41.80690984,25.04611743,41.628,58.03,62.655,,,,,36.28793518279844,1296,54.524887,31.099876,-2.0854154,.069612786,Bangladesh,.025341969,-.1008428,49.828999,-.002555555
BGD,Bangladesh,2024,33500000000000,,,,,77355168,173562364,6.88285247,,,,,54,-1508392908,19.10711782,,10800000000000,701758914,,,,,,,,1780000000000,,40.54835965,26.77807634,,,527.06127,,47.11916395,58.51580282,26.2564749,56.58521415,100,41.75235298,53.26748315,39.04337514,9.620103352999999,40.72048205,28.4288393,30.07675523,72.84711168,66.83177551999999,.65696,.5833700000000001,.73744,.6501,26.2751615334512,326,52.063782,31.142567,,.059349827,Bangladesh,.0063599539,.030978726,51.461933,.00019702327
BRB,Barbados,2024,11454962800,,,,,147247,282467,2.707506288,,,,,67,331,26.05419082,,,,,,,,,,,,,43.99985628,,,,1171.818301,,41.10918269,32.12344233,31.69007045,59.5140353,0,55.94503053,27.16668773,45.38205106,23.65583532,37.97890241,33.43547361,36.84105454,55.23381569,86.46723566,.6815,.7845,.49755,.7624,47.8990446056755,,39.747185,23.16169,,,Barbados,,-.36301222,46.037434,
BLR,Belarus,2019,200000000000,800555399,82.8,80.17201996,94.92053223000001,5023444,9419758,8.576989097,.577329993,,34.0724,,58,-1277100000,32.07,4.979489803,51675435526,2412500000,.006896552,-.174483389,.344978094,-.859413028,-.673096418,-1.407399893,123.23,11878970387,1.37860173,47.84569979,130.8504061,.826,1502.43,5750.678521,96,,,,,,,,,,,,,,,,,,,38.9115523465704,32,,26.021584,-1.1847605,.31336096,Belarus,.00060664176,,,
BLR,Belarus,2020,198000000000,857164498,85.09999999999999,76.89089203,95.00746918,4980288,9379952,11.87746508,.539009988,.700078189,34.8152,1473,62,-1310500000,41.32,4.862639904,48424866070,2700200000,-.134194106,-.82965821,-.887615979,-1.085174084,-.799875796,-1.452952981,125.165,9396198381,1.153054177,48.56206235,118.9341761,.8149999999999999,1521.33,7550.571687,113,46.10259197,35.32618432,34.44087978,68.5407118,0,49.90080324,49.86955556,41.5343785,17.58841912,39.54190457,46.19231565,51.07852706,66.63860833,87.905,.8084,.8912,.7059,.8280999999999999,41.69444974041981,33,55.862232,26.011534,-2.1943088,.28427681,Belarus,.00062621082,.52621901,58.858566,.00032952405
BLR,Belarus,2021,203000000000,922201805,86.90000000000001,73.95913696,95.21338654,4937106,9302585,15.3265737,.459809989,,35.0098,1439,61,-1309906223,32.58940725,4.606410027,45543631227,3238862750,-.258520454,-.804153621,-.754245579,-1.121432543,-.92898792,-1.580490232,127.117,11410326140,1.31708363,48.51003341,136.0141679,.8169999999999999,1597.03,9313.432772,109,46.19630163,39.88792698,34.29852077,64.40245714,0,48.95824875,50.65809727,59.9353619,21.55624573,37.62122081,43.71809576,40.82165536,73.64053276999999,78.74518329999999,,,,,41.19887979643502,20,55.040096,26.036472,-2.3078952,.32596424,Belarus,.0003718127,.42508143,57.231094,.00015805068
BLR,Belarus,2022,194000000000,,89.5,70.86756896999999,94.5358963,4905932,9228071,14.88486237,.47477001,,34.0672,1434,53,-1426218876,27.52567883,4.628230095,37678200000,,-.579731464,-.851723373,-.802096605,-1.221000314,-1.33121407,-1.627728462,128.315,,1.285887906,46.30987344,120.0242076,.824,1519.37,10278.42113,150,40.27136657,32.35757046,32.30340899,56.15312027,0,42.83127815,49.27362128,37.32538239,21.98372631,32.06515528,42.86134539,35.16492308,59.77616724,73.52,.758,.9011,.5302,.8426,42.69583373949594,31,48.071571,25.991123,-2.7276828,.28693727,Belarus,.00058707269,-.25907701,47.470547,-.00015209704
BLR,Belarus,2023,202000000000,,91.5,67.06204224,93.59951019,4856653,9178298,8.046762150999999,.578429997,,35.0932,1504,51,-1927205028,26.84390775,4.951479912,44147400000,,-.665028036,-.991465747,-.729365647,-1.250942707,-1.419533491,-1.667396545,128.979,,,46.32664943,131.5846749,.824,,11946.8773,,39.20286213,30.9496063,32.27575146,54.38322863,0,38.274,48.44666667,37.07775855,21.87567967,35.1135353,39.83803941,33.72515385,62.30953205,67.11499999999999,,,,,38.00196157842753,28,48.16045,26.031534,-2.8662913,.31515309,Belarus,.00052836537,-.21830919,48.017342,-.00011534702
BLR,Belarus,2024,210000000000,,,,,4817451,9133712,8.767871319999999,,,,,48,-1578705129,24.20662164,,47586700000,,,,,,,,,,,45.18067697,131.9179291,,,12728.01244,,39.23880845,27.5434051,34.56645637,55.60656387,0,37.3505079,36.89534348,35.92776903,20.55557782,37.37871534,45.76507593,36.20720809,56.31693208,74.29555144,.74449,.74188,.57598,.91561,43.812917293474,6,43.139828,26.070374,,.31596646,Belarus,.000097845441,-.34620517,46.26207,-.000033874599
BEL,Belgium,2019,487000000000,33085086466,90.3,79.30448151,156.635376,5146209,11488980,1.854240766,3.156599998,,39.9518,5291,67,-7424116241,50.18,6.33397007,117000000000,14884703724,1.448797941,1.113318324,.458395332,1.33615768,1.276537299,1.308383584,100.165,134000000000,3.970521454,51.34424569,165.4654789,.945,16644.86,19655.53078,1584,,,,,,,,,,,,,,,,,,,58.01083032490973,587,,26.91153,2.9726036,.39784655,Belgium,.011467486,,,
BEL,Belgium,2020,464000000000,34318944448,91.5,79.49960326999999,151.7275085,5124712,11538604,1.596116676,3.391750097,.760419667,41.024,5419,69,8240739784,59.62,6.801859856,111000000000,15159814878,1.445801735,1.078235269,.521078527,1.327594042,1.343635798,1.278140426,99.9101,150000000000,4.384813865,52.12691377,156.9501213,.9389999999999999,16947.47,24215.32102,1915,63.13741606,55.75571693,55.23267196,78.42385928,50,56.93178946,57.12333333,58.96774494,39.16724162,63.80660251,62.72417175,61.43299673,78.40358112,95.435,.8047,.9520999999999999,.6588000000000001,.8033,59.93080314609647,623,65.653305,26.86315,2.9939375,.37706298,Belgium,.012171973,1.2959616,69.918289,.01577441
BEL,Belgium,2021,493000000000,60841701079,92.8,82.6882019,143.1635132,5217415,11586195,2.742627128,3.392390013,,43.0218,6597,70,23371946828,49.17063819,6.355519772,116000000000,18316586131,1.455202103,1.0855726,.662682593,1.291775823,1.331859708,1.270899653,101.463,141000000000,4.973744805,53.0027178,177.3818924,.948,18319.58,28369.36544,2096,66.16481528,59.06667238,58.54179724,80.88597621,50,60.64429,53.2819095,72.34049,42.89282722,72.70341567,60.02914883,65.3226389,80.79086692,96.54442281999999,,,,,58.49979980797337,736,66.465141,26.923775,3.0322473,.42693114,Belgium,.01438328,1.5130732,73.056755,.021762956
