country_name,country_code,year,gdp,htexp,inet,terenr,secenr,labor,pop,infl,rdexp,hci,broad,rdrate,eco_fre,fdi,gii,eduexp,gfcf,ictexp,cc,ge,pv,rl,rq,va,mobile,nfa,nbden,suscom,trade,hdi,sciart,secsvr,ai_art
Algeria,DZA,2016,7.90E+12,4844795,42.9,44.10528946,,12189762,40850721,0.856688224,,,7.00004,,50,309,24.46,6.502108574,3.51E+12,192812901,-0.673700511,-0.464708805,-1.099741936,-0.916658819,-1.241429925,-0.861599445,115.154,1.24E+13,0.563103445,39.8,49.76093279,0.743,4447.92,7.56412598,594
Algeria,DZA,2016,7.90E+12,4844795,42.9,44.10528946,,12189762,40850721,0.856688224,,,7.00004,,50,8,24.46,6.502108574,3.51E+12,192812901,-0.673700511,-0.464708805,-1.099741936,-0.916658819,-1.241429925,-0.861599445,115.154,1.24E+13,0.563103445,40.4,49.76093279,0.743,4447.92,7.56412598,594
Algeria,DZA,2016,7.90E+12,4844795,42.9,44.10528946,,12189762,40850721,0.856688224,,,7.00004,,50,8,24.46,6.502108574,3.51E+12,192812901,-0.673700511,-0.464708805,-1.099741936,-0.916658819,-1.241429925,-0.861599445,115.154,1.24E+13,0.563103445,39.8,49.76093279,0.743,4447.92,7.56412598,594
Algeria,DZA,2017,8.02E+12,9028313,47.7,49.37791061,,12357590,41689299,4.938007296,0.478650004,0.523,7.70046,822,46,-1238809876,24.34,5.734823704,3.57E+12,157476433,-0.598896265,-0.53702414,-0.919614315,-0.925012648,-1.279498816,-0.90311408,109.97,1.11E+13,0.627303955,40.95569343,49.82081617,0.746,5141.7,62.86985061,606
Algeria,DZA,2017,8.02E+12,9028313,47.7,49.37791061,,12357590,41689299,4.938007296,0.478650004,0.523,7.70046,822,46,2621,24.34,5.734823704,3.57E+12,157476433,-0.598896265,-0.53702414,-0.919614315,-0.925012648,-1.279498816,-0.90311408,109.97,1.11E+13,0.627303955,40.95569343,49.82081617,0.746,5141.7,62.86985061,606
Algeria,DZA,2017,8.02E+12,9028313,47.7,49.37791061,,12357590,41689299,4.938007296,0.478650004,0.523,7.70046,822,46,63,24.34,5.734823704,3.57E+12,157476433,-0.598896265,-0.53702414,-0.919614315,-0.925012648,-1.279498816,-0.90311408,109.97,1.11E+13,0.627303955,40.95569343,49.82081617,0.746,5141.7,62.86985061,606
Algeria,DZA,2018,8.13E+12,,49,53.1637001,,12514356,42505035,6.164678364,,0.531993926,7.21567,,45,-619904540,23.87,5.812751293,3.64E+12,132078822,-0.658903956,-0.488536388,-0.842107713,-0.806978524,-1.346901417,-0.99526304,110.938,9.32E+12,0.58428288,40.96727486,52.43616768,0.749,5291.25,67.16851309,776
Algeria,DZA,2018,8.13E+12,,49,53.1637001,,12514356,42505035,6.164678364,,0.531993926,7.21567,,45,2855,23.87,5.812751293,3.64E+12,132078822,-0.658903956,-0.488536388,-0.842107713,-0.806978524,-1.346901417,-0.99526304,110.938,9.32E+12,0.58428288,40.96727486,52.43616768,0.749,5291.25,67.16851309,776
Algeria,DZA,2018,8.13E+12,,49,53.1637001,,12514356,42505035,6.164678364,,0.531993926,7.21567,,45,67,23.87,5.812751293,3.64E+12,132078822,-0.658903956,-0.488536388,-0.842107713,-0.806978524,-1.346901417,-0.99526304,110.938,9.32E+12,0.58428288,40.96727486,52.43616768,0.749,5291.25,67.16851309,776
Azerbaijan,AZE,2000,6757580900,,0.148,,,4306234,8048600,12.49277381,0.335999995,,,,50,-129177000,,3.853990078,1290092300,16104000,-1.292382717,-0.951395214,-0.829794765,-1.145636201,-0.859866619,-0.90622896,5.14264,561277479,,,78.54856828,0.652,158.76,,
Algeria,DZA,2019,8.21E+12,,55.8,54.1856308,,12667017,43294546,0.882992829,,,8.27527,,46,-1350051614,23.98,5.575365543,3.62E+12,90765792,-0.656169534,-0.567920983,-1.055853844,-0.861034155,-1.388313293,-1.053460002,104.922,7.43E+12,0.529613625,43.61751846,46.50684261,0.753,6230.58,49.75222514,736
Algeria,DZA,2019,8.21E+12,,55.8,54.1856308,,12667017,43294546,0.882992829,,,8.27527,,46,2154,23.98,5.575365543,3.62E+12,90765792,-0.656169534,-0.567920983,-1.055853844,-0.861034155,-1.388313293,-1.053460002,104.922,7.43E+12,0.529613625,43.61751846,46.50684261,0.753,6230.58,49.75222514,736
Algeria,DZA,2019,8.21E+12,,55.8,54.1856308,,12667017,43294546,0.882992829,,,8.27527,,46,50,23.98,5.575365543,3.62E+12,90765792,-0.656169534,-0.567920983,-1.055853844,-0.861034155,-1.388313293,-1.053460002,104.922,7.43E+12,0.529613625,43.61751846,46.50684261,0.753,6230.58,49.75222514,736
Burundi,BDI,2000,1.08E+12,,0.0772,1.091120005,,2766896,6470194,38.9448932,,,,,43,-11683241,,2.645479918,1.71E+11,,-0.82470423,-1.412281871,-2.014070749,-1.568517089,-1.136425018,-1.489835978,0.252234,21198491597,,,22.55372449,0.308,1.65,,
Algeria,DZA,2020,7.80E+12,,63.5,53.61402893,,12046917,44042091,-4.711383917,,0.534556448,8.60645,,47,-1129312784,30.46,6.193917274,3.36E+12,74097259,-0.666826963,-0.573643208,-0.847820401,-0.798027575,-1.355300307,-1.088508606,103.437,6.32E+12,0.508024856,41.10210539,40.38975656,0.742,5709.84,47.81789312,825
Algeria,DZA,2020,7.80E+12,,63.5,53.61402893,,12046917,44042091,-4.711383917,,0.534556448,8.60645,,47,-1129312784,8.51,6.193917274,3.36E+12,74097259,-0.666826963,-0.573643208,-0.847820401,-0.798027575,-1.355300307,-1.088508606,103.437,6.32E+12,0.508024856,41.10210539,40.38975656,0.742,5709.84,47.81789312,825
Algeria,DZA,2020,7.80E+12,,63.5,53.61402893,,12046917,44042091,-4.711383917,,0.534556448,8.60645,,47,-1129312784,19.48,6.193917274,3.36E+12,74097259,-0.666826963,-0.573643208,-0.847820401,-0.798027575,-1.355300307,-1.088508606,103.437,6.32E+12,0.508024856,41.10210539,40.38975656,0.742,5709.84,47.81789312,825
Algeria,DZA,2020,7.80E+12,,63.5,53.61402893,,12046917,44042091,-4.711383917,,0.534556448,8.60645,,47,2106,30.46,6.193917274,3.36E+12,74097259,-0.666826963,-0.573643208,-0.847820401,-0.798027575,-1.355300307,-1.088508606,103.437,6.32E+12,0.508024856,41.10210539,40.38975656,0.742,5709.84,47.81789312,825
Algeria,DZA,2020,7.80E+12,,63.5,53.61402893,,12046917,44042091,-4.711383917,,0.534556448,8.60645,,47,2106,8.51,6.193917274,3.36E+12,74097259,-0.666826963,-0.573643208,-0.847820401,-0.798027575,-1.355300307,-1.088508606,103.437,6.32E+12,0.508024856,41.10210539,40.38975656,0.742,5709.84,47.81789312,825
Algeria,DZA,2020,7.80E+12,,63.5,53.61402893,,12046917,44042091,-4.711383917,,0.534556448,8.60645,,47,2106,19.48,6.193917274,3.36E+12,74097259,-0.666826963,-0.573643208,-0.847820401,-0.798027575,-1.355300307,-1.088508606,103.437,6.32E+12,0.508024856,41.10210539,40.38975656,0.742,5709.84,47.81789312,825
Algeria,DZA,2020,7.80E+12,,63.5,53.61402893,,12046917,44042091,-4.711383917,,0.534556448,8.60645,,47,48,30.46,6.193917274,3.36E+12,74097259,-0.666826963,-0.573643208,-0.847820401,-0.798027575,-1.355300307,-1.088508606,103.437,6.32E+12,0.508024856,41.10210539,40.38975656,0.742,5709.84,47.81789312,825
Algeria,DZA,2020,7.80E+12,,63.5,53.61402893,,12046917,44042091,-4.711383917,,0.534556448,8.60645,,47,48,8.51,6.193917274,3.36E+12,74097259,-0.666826963,-0.573643208,-0.847820401,-0.798027575,-1.355300307,-1.088508606,103.437,6.32E+12,0.508024856,41.10210539,40.38975656,0.742,5709.84,47.81789312,825
Algeria,DZA,2020,7.80E+12,,63.5,53.61402893,,12046917,44042091,-4.711383917,,0.534556448,8.60645,,47,48,19.48,6.193917274,3.36E+12,74097259,-0.666826963,-0.573643208,-0.847820401,-0.798027575,-1.355300307,-1.088508606,103.437,6.32E+12,0.508024856,41.10210539,40.38975656,0.742,5709.84,47.81789312,825
Afghanistan,AFG,2011,1.04E+12,,5,3.755609989,52.19842911,7148944,29347708,16.59334674,,,,,,-51036284,,3.462009907,,209492976,-1.600470781,-1.474100471,-2.502059698,-1.922500134,-1.536323905,-1.335976958,47.0152,3.38E+11,0.259386789,,,0.474,41.62,0.545187379,
Afghanistan,AFG,2011,1.04E+12,,5,3.755609989,52.19842911,7148944,29347708,16.59334674,,,,,,16,,3.462009907,,209492976,-1.600470781,-1.474100471,-2.502059698,-1.922500134,-1.536323905,-1.335976958,47.0152,3.38E+11,0.259386789,,,0.474,41.62,0.545187379,
Afghanistan,AFG,2011,1.04E+12,,5,3.755609989,52.19842911,7148944,29347708,16.59334674,,,,,,1,,3.462009907,,209492976,-1.600470781,-1.474100471,-2.502059698,-1.922500134,-1.536323905,-1.335976958,47.0152,3.38E+11,0.259386789,,,0.474,41.62,0.545187379,
Algeria,DZA,2021,8.09E+12,,72.2,54.20999146,,12323177,44761099,15.93259959,,,9.33184,,50,-919756337,19.8665134,5.514032841,3.37E+12,85419058,-0.635961413,-0.652745783,-0.992457151,-0.833022833,-1.181962967,-1.013778567,105.037,5.99E+12,0.607125493,39.64660046,46.83705926,0.755,6839,62.10750098,959
Algeria,DZA,2021,8.09E+12,,72.2,54.20999146,,12323177,44761099,15.93259959,,,9.33184,,50,2780,19.8665134,5.514032841,3.37E+12,85419058,-0.635961413,-0.652745783,-0.992457151,-0.833022833,-1.181962967,-1.013778567,105.037,5.99E+12,0.607125493,39.64660046,46.83705926,0.755,6839,62.10750098,959
Algeria,DZA,2021,8.09E+12,,72.2,54.20999146,,12323177,44761099,15.93259959,,,9.33184,,50,62,19.8665134,5.514032841,3.37E+12,85419058,-0.635961413,-0.652745783,-0.992457151,-0.833022833,-1.181962967,-1.013778567,105.037,5.99E+12,0.607125493,39.64660046,46.83705926,0.755,6839,62.10750098,959
Algeria,DZA,2022,8.38E+12,,74.8,53.40124893,105.9325485,13020342,45477389,22.95126261,,,10.3517,,46,-155552355,16.69632072,4.749246597,3.46E+12,87703899,-0.638041079,-0.513499498,-0.650652349,-0.83326,-1.063573241,-1.011918902,107.787,8.12E+12,0.631898805,37.18898821,51.20237574,0.761,7606.65,75.07027283,1265
Algeria,DZA,2022,8.38E+12,,74.8,53.40124893,105.9325485,13020342,45477389,22.95126261,,,10.3517,,46,3414,16.69632072,4.749246597,3.46E+12,87703899,-0.638041079,-0.513499498,-0.650652349,-0.83326,-1.063573241,-1.011918902,107.787,8.12E+12,0.631898805,37.18898821,51.20237574,0.761,7606.65,75.07027283,1265
Algeria,DZA,2022,8.38E+12,,74.8,53.40124893,105.9325485,13020342,45477389,22.95126261,,,10.3517,,46,75,16.69632072,4.749246597,3.46E+12,87703899,-0.638041079,-0.513499498,-0.650652349,-0.83326,-1.063573241,-1.011918902,107.787,8.12E+12,0.631898805,37.18898821,51.20237574,0.761,7606.65,75.07027283,1265
Andorra,AND,2014,2444670000,18015813,86.1,13.70014,91.87406921,,73737,-0.084019317,,,39.017,,,87,,3.074209929,,,,,,,,,89.8341,,,,,0.866,4.18,1179.868994,1
Andorra,AND,2014,2444670000,18015813,86.1,13.70014,91.87406921,,73737,-0.084019317,,,39.017,,,1180,,3.074209929,,,,,,,,,89.8341,,,,,0.866,4.18,1179.868994,1
Benin,BEN,2000,3.68E+12,,0.225,3.626980066,20.8747406,2830348,7221619,4.341055664,,,,,62,-56293369,,2.113660097,4.89E+11,4183282,-0.7009179,-0.396729678,0.799652576,-0.181523725,-0.160908803,0.412923425,0.768193,3.46E+11,,,47.3481515,0.415,45.48,,
Andorra,AND,2015,2479730000,18000092,87.9,13.88195992,92.54579926,,72174,0.660588959,,,42.5278,,,158,,3.28034997,,,,,,,,,98.8389,,,,,0.869,7.96,2189.153989,2
Andorra,AND,2015,2479730000,18000092,87.9,13.88195992,92.54579926,,72174,0.660588959,,,42.5278,,,2189,,3.28034997,,,,,,,,,98.8389,,,,,0.869,7.96,2189.153989,2
Bangladesh,BGD,2000,8.29E+12,,0.071,5.46036005,48.71913147,49012721,134544304,3.446659349,,,,,49,-280384630,,2.125080109,1.72E+12,24775377,-1.212082624,-0.607652247,-0.726261258,-0.991129994,-0.941208124,-0.227924496,0.207367,96066967735,,,29.32171436,0.477,444.19,,
Andorra,AND,2016,2571720000,21707609,89.7,15.10890961,94.2090683,,72181,0.347795382,,,45.0118,,,219,,3.237070084,,,,,,,,,105.474,,,,,0.872,7.83,3034.039429,3
Andorra,AND,2016,2571720000,21707609,89.7,15.10890961,94.2090683,,72181,0.347795382,,,45.0118,,,3034,,3.237070084,,,,,,,,,105.474,,,,,0.872,7.83,3034.039429,3
Afghanistan,AFG,2012,1.17E+12,,5.45,,54.20639038,7518518,30560034,7.301756468,,,0.00490837,,,-65684511,,2.604199886,,124681457,-1.430372834,-1.375535131,-2.418561459,-1.651893139,-1.192579746,-1.267430067,50.1967,4.28E+11,0.232685686,38.2,,0.484,34.65,1.243454114,
Afghanistan,AFG,2012,1.17E+12,,5.45,,54.20639038,7518518,30560034,7.301756468,,,0.00490837,,,38,,2.604199886,,124681457,-1.430372834,-1.375535131,-2.418561459,-1.651893139,-1.192579746,-1.267430067,50.1967,4.28E+11,0.232685686,38.2,,0.484,34.65,1.243454114,
Afghanistan,AFG,2012,1.17E+12,,5.45,,54.20639038,7518518,30560034,7.301756468,,,0.00490837,,,1,,2.604199886,,124681457,-1.430372834,-1.375535131,-2.418561459,-1.651893139,-1.192579746,-1.267430067,50.1967,4.28E+11,0.232685686,38.2,,0.484,34.65,1.243454114,
Andorra,AND,2022,2818210000,49533520,94.5,34.48035049,97.48903656,,79705,4.236652265,,,51.2051,,,-450603576,,2.647289991,,119731616,,,,,,,142.426,,,,,0.893,9.6,13725.6132,2
Andorra,AND,2022,2818210000,49533520,94.5,34.48035049,97.48903656,,79705,4.236652265,,,51.2051,,,1094,,2.647289991,,119731616,,,,,,,142.426,,,,,0.893,9.6,13725.6132,2
Andorra,AND,2022,2818210000,49533520,94.5,34.48035049,97.48903656,,79705,4.236652265,,,51.2051,,,13726,,2.647289991,,119731616,,,,,,,142.426,,,,,0.893,9.6,13725.6132,2
Angola,AGO,2014,1.61E+12,,21.4,,,11376942,27160769,3.560884772,,,0.323076,,48,-2770722211,23.82,2.930000067,5.28E+11,37093890,-1.458225965,-1.056573868,-0.333232045,-1.074954033,-0.860683441,-1.145323634,51.7384,3.10E+12,,37.6,79.33292278,0.577,34.57,5.890849409,1
Angola,AGO,2014,1.61E+12,,21.4,,,11376942,27160769,3.560884772,,,0.323076,,48,160,23.82,2.930000067,5.28E+11,37093890,-1.458225965,-1.056573868,-0.333232045,-1.074954033,-0.860683441,-1.145323634,51.7384,3.10E+12,,37.6,79.33292278,0.577,34.57,5.890849409,1
Angola,AGO,2014,1.61E+12,,21.4,,,11376942,27160769,3.560884772,,,0.323076,,48,6,23.82,2.930000067,5.28E+11,37093890,-1.458225965,-1.056573868,-0.333232045,-1.074954033,-0.860683441,-1.145323634,51.7384,3.10E+12,,37.6,79.33292278,0.577,34.57,5.890849409,1
Angola,AGO,2016,1.58E+12,101168422,23.2,9.660340309,53.58145142,12119717,29183070,21.77423559,0.03229,,0.290319,19,49,452522619,,2.754936695,4.16E+11,21658540,-1.483990431,-0.971493542,-0.321580082,-1.003950238,-0.969250917,-1.140327454,44.5502,3.86E+12,,40.3,53.37015807,0.609,37.81,8.223946281,3
Angola,AGO,2016,1.58E+12,101168422,23.2,9.660340309,53.58145142,12119717,29183070,21.77423559,0.03229,,0.290319,19,49,452522619,,2.754936695,4.16E+11,21658540,-1.483990431,-0.971493542,-0.321580082,-1.003950238,-0.969250917,-1.140327454,44.5502,3.86E+12,,57.9,53.37015807,0.609,37.81,8.223946281,3
Angola,AGO,2016,1.58E+12,101168422,23.2,9.660340309,53.58145142,12119717,29183070,21.77423559,0.03229,,0.290319,19,49,240,,2.754936695,4.16E+11,21658540,-1.483990431,-0.971493542,-0.321580082,-1.003950238,-0.969250917,-1.140327454,44.5502,3.86E+12,,40.3,53.37015807,0.609,37.81,8.223946281,3
Angola,AGO,2016,1.58E+12,101168422,23.2,9.660340309,53.58145142,12119717,29183070,21.77423559,0.03229,,0.290319,19,49,240,,2.754936695,4.16E+11,21658540,-1.483990431,-0.971493542,-0.321580082,-1.003950238,-0.969250917,-1.140327454,44.5502,3.86E+12,,57.9,53.37015807,0.609,37.81,8.223946281,3
Angola,AGO,2016,1.58E+12,101168422,23.2,9.660340309,53.58145142,12119717,29183070,21.77423559,0.03229,,0.290319,19,49,8,,2.754936695,4.16E+11,21658540,-1.483990431,-0.971493542,-0.321580082,-1.003950238,-0.969250917,-1.140327454,44.5502,3.86E+12,,40.3,53.37015807,0.609,37.81,8.223946281,3
Angola,AGO,2016,1.58E+12,101168422,23.2,9.660340309,53.58145142,12119717,29183070,21.77423559,0.03229,,0.290319,19,49,8,,2.754936695,4.16E+11,21658540,-1.483990431,-0.971493542,-0.321580082,-1.003950238,-0.969250917,-1.140327454,44.5502,3.86E+12,,57.9,53.37015807,0.609,37.81,8.223946281,3
Bulgaria,BGR,2000,66444598000,,5.37,42.33982849,79.8759079,3441466,8170172,7.380838851,0.495169997,,,1180,47,-998219917,,4.219832897,9291457000,50351070,-0.178624526,0.037975479,0.377964616,-0.123777077,0.19995749,0.46049878,9.2244,8135742002,,,77.74570416,0.733,1676.87,,
Angola,AGO,2017,1.58E+12,90114520,26,9.65568924,,12515803,30234839,22.61451403,,0.361,0.320554,,48,8749300466,,2.466878891,4.29E+11,24470350,-1.445171714,-0.951988995,-0.387895495,-1.03998208,-1.045466542,-1.095243454,44.0682,2.64E+12,,40.96776777,52.25682223,0.61,55.13,10.64996576,2
Angola,AGO,2017,1.58E+12,90114520,26,9.65568924,,12515803,30234839,22.61451403,,0.361,0.320554,,48,322,,2.466878891,4.29E+11,24470350,-1.445171714,-0.951988995,-0.387895495,-1.03998208,-1.045466542,-1.095243454,44.0682,2.64E+12,,40.96776777,52.25682223,0.61,55.13,10.64996576,2
Angola,AGO,2017,1.58E+12,90114520,26,9.65568924,,12515803,30234839,22.61451403,,0.361,0.320554,,48,11,,2.466878891,4.29E+11,24470350,-1.445171714,-0.951988995,-0.387895495,-1.03998208,-1.045466542,-1.095243454,44.0682,2.64E+12,,40.96776777,52.25682223,0.61,55.13,10.64996576,2
Bahrain,BHR,2000,5980143100,,6.15,,81.46063232,300607,637582,14.3225241,,,,,76,-354009614,,,913308200,,0.360480934,0.551933765,0.056266963,0.280279636,0.748302877,-1.056879878,30.7247,1245938297,,,135.8091353,0.775,85.53,,
Angola,AGO,2018,1.56E+12,62390526,29,9.352542877,,12917977,31297155,28.16709326,,0.360190958,0.350067,,49,6461790581,,2.183512926,4.05E+11,30919540,-1.199483871,-1.005251646,-0.347208589,-1.001062036,-0.800683141,-0.903594315,42.4589,4.22E+12,,40.64986758,66.37801333,0.611,29.7,11.02336618,2
Angola,AGO,2018,1.56E+12,62390526,29,9.352542877,,12917977,31297155,28.16709326,,0.360190958,0.350067,,49,345,,2.183512926,4.05E+11,30919540,-1.199483871,-1.005251646,-0.347208589,-1.001062036,-0.800683141,-0.903594315,42.4589,4.22E+12,,40.64986758,66.37801333,0.611,29.7,11.02336618,2
Angola,AGO,2018,1.56E+12,62390526,29,9.352542877,,12917977,31297155,28.16709326,,0.360190958,0.350067,,49,11,,2.183512926,4.05E+11,30919540,-1.199483871,-1.005251646,-0.347208589,-1.001062036,-0.800683141,-0.903594315,42.4589,4.22E+12,,40.64986758,66.37801333,0.611,29.7,11.02336618,2
"Bahamas, The",BHS,2000,10868200000,,8,,,173045,323835,0.922707425,,,,,74,-250250000,,2.232840061,2523780000,,1.302323818,1.234283805,1.279531837,1.290822387,1.143104911,1.202225447,9.73459,-368784172,,,79.64494389,0.787,1.7,,
Angola,AGO,2019,1.55E+12,79264147,32.1,11.06135941,,13331298,32375632,19.18700383,,,0.36777,,51,1749052912,,2.073064327,4.72E+11,20680180,-1.05461812,-1.128489852,-0.368411601,-1.023548245,-0.833844543,-0.793109953,45.8065,7.03E+12,,40.73608083,57.82953812,0.611,36.39,14.4862037,6
Angola,AGO,2019,1.55E+12,79264147,32.1,11.06135941,,13331298,32375632,19.18700383,,,0.36777,,51,469,,2.073064327,4.72E+11,20680180,-1.05461812,-1.128489852,-0.368411601,-1.023548245,-0.833844543,-0.793109953,45.8065,7.03E+12,,40.73608083,57.82953812,0.611,36.39,14.4862037,6
Angola,AGO,2019,1.55E+12,79264147,32.1,11.06135941,,13331298,32375632,19.18700383,,,0.36777,,51,14,,2.073064327,4.72E+11,20680180,-1.05461812,-1.128489852,-0.368411601,-1.023548245,-0.833844543,-0.793109953,45.8065,7.03E+12,,40.73608083,57.82953812,0.611,36.39,14.4862037,6
Angola,AGO,2020,1.46E+12,46120730,36.6,,,13743846,33451132,10.76310528,,0.36240539,0.363264,,52,1956982582,,2.667447329,4.63E+11,12353060,-0.935061216,-1.257484555,-0.599917889,-0.951058805,-0.856853485,-0.816005945,43.7804,7.31E+12,,40.32732593,65.94202893,0.61,48.51,19.730274,4
Angola,AGO,2020,1.46E+12,46120730,36.6,,,13743846,33451132,10.76310528,,0.36240539,0.363264,,52,660,,2.667447329,4.63E+11,12353060,-0.935061216,-1.257484555,-0.599917889,-0.951058805,-0.856853485,-0.816005945,43.7804,7.31E+12,,40.32732593,65.94202893,0.61,48.51,19.730274,4
Angola,AGO,2020,1.46E+12,46120730,36.6,,,13743846,33451132,10.76310528,,0.36240539,0.363264,,52,20,,2.667447329,4.63E+11,12353060,-0.935061216,-1.257484555,-0.599917889,-0.951058805,-0.856853485,-0.816005945,43.7804,7.31E+12,,40.32732593,65.94202893,0.61,48.51,19.730274,4
Angola,AGO,2021,1.48E+12,43596708,39.4,,52.54376984,14529142,34532429,38.82372184,,,0.390925,,54,3297745964,14.96466618,2.297108889,4.88E+11,31756270,-0.649475813,-1.12635994,-0.71048075,-0.983753622,-0.670014679,-0.859023571,44.3869,5.91E+12,,40.89741063,74.46449859,0.609,42.35,26.17829172,2
Angola,AGO,2021,1.48E+12,43596708,39.4,,52.54376984,14529142,34532429,38.82372184,,,0.390925,,54,904,14.96466618,2.297108889,4.88E+11,31756270,-0.649475813,-1.12635994,-0.71048075,-0.983753622,-0.670014679,-0.859023571,44.3869,5.91E+12,,40.89741063,74.46449859,0.609,42.35,26.17829172,2
Angola,AGO,2021,1.48E+12,43596708,39.4,,52.54376984,14529142,34532429,38.82372184,,,0.390925,,54,26,14.96466618,2.297108889,4.88E+11,31756270,-0.649475813,-1.12635994,-0.71048075,-0.983753622,-0.670014679,-0.859023571,44.3869,5.91E+12,,40.89741063,74.46449859,0.609,42.35,26.17829172,2
Angola,AGO,2022,1.52E+12,77204455,42.1,,,14885226,35635029,13.71059402,,,0.386698,,53,6639719014,13.92050655,2.332125902,5.29E+11,22333790,-0.612375736,-1.026034236,-0.630108535,-1.022035718,-0.606698573,-0.807577968,66.6008,6.10E+12,1.252036598,37.18599628,69.69107051,0.615,44.99,36.53708266,4
Angola,AGO,2022,1.52E+12,77204455,42.1,,,14885226,35635029,13.71059402,,,0.386698,,53,1302,13.92050655,2.332125902,5.29E+11,22333790,-0.612375736,-1.026034236,-0.630108535,-1.022035718,-0.606698573,-0.807577968,66.6008,6.10E+12,1.252036598,37.18599628,69.69107051,0.615,44.99,36.53708266,4
Angola,AGO,2022,1.52E+12,77204455,42.1,,,14885226,35635029,13.71059402,,,0.386698,,53,37,13.92050655,2.332125902,5.29E+11,22333790,-0.612375736,-1.026034236,-0.630108535,-1.022035718,-0.606698573,-0.807577968,66.6008,6.10E+12,1.252036598,37.18599628,69.69107051,0.615,44.99,36.53708266,4
Bosnia and Herzegovina,BIH,2000,18827777000,,1.08,15.81035042,,1723408,4159771,30.33259303,,,0.000649074,,45,-146075611,,,3675961400,35002344,-0.595849037,-1.057379365,-0.528393328,-0.602258623,-0.683763087,-0.108343385,2.24498,-1050991628,,,85.35774313,0.674,76.59,,
Antigua and Barbuda,ATG,2014,3875860000,,67.8,,114.9096603,,88765,1.777072136,,,12.1151,,,-39930998,,2.542487621,,8033616,0.634795427,-0.070879743,0.984550714,-0.1757842,0.529373944,0.558705986,135.235,633610715,3.907615084,,141.5461611,0.837,1.7,811.1305132,2
Antigua and Barbuda,ATG,2014,3875860000,,67.8,,114.9096603,,88765,1.777072136,,,12.1151,,,72,,2.542487621,,8033616,0.634795427,-0.070879743,0.984550714,-0.1757842,0.529373944,0.558705986,135.235,633610715,3.907615084,,141.5461611,0.837,1.7,811.1305132,2
